file_id	file_name	data_type	data_category	data_format	experimental_strategy	workflow_type	access	file_size	case_id	sample_id	sample_type	tissue_type
d46b9231-eb28-48aa-ab4e-526136f38ba8	ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_G09_734640.nocnv_grch38.seg.v2.txt	Masked Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	4759	TCGA-AO-A128	TCGA-AO-A128-10A	Blood Derived Normal	Normal
7b7d42ff-a676-4a92-a765-f80454396a9a	BITES_p_TCGAb61_SNP_S_GenomeWideSNP_6_E03_697050.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	76770	TCGA-AO-A0JD	TCGA-AO-A0JD-01A	Primary Tumor	Tumor
6e068983-2462-46ee-9530-210e080ae599	TCGA-AO-A128-01A-11D-A894-36.WholeGenome.RP-1657.cr.igv.reheader.seg.txt	Copy Number Segment	Copy Number Variation	TXT	WGS	GATK4 CNV	open	73911	TCGA-AO-A128	TCGA-AO-A128-01A	Primary Tumor	Tumor
6e068983-2462-46ee-9530-210e080ae599	TCGA-AO-A128-01A-11D-A894-36.WholeGenome.RP-1657.cr.igv.reheader.seg.txt	Copy Number Segment	Copy Number Variation	TXT	WGS	GATK4 CNV	open	73911	TCGA-AO-A128	TCGA-AO-A128-10A	Blood Derived Normal	Normal
d1b10765-ee3c-440c-b839-01fcc71975ac	TCGA-BRCA.e704bf4e-f9a2-4ae5-a6ae-2cf62564c0ec.absolute_liftover.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ABSOLUTE LiftOver	open	3431246	TCGA-AO-A128	TCGA-AO-A128-01A	Primary Tumor	Tumor
d774c44b-3084-432f-ba69-0fd151380be0	COMIC_p_TCGA_b142_SNP_S_GenomeWideSNP_6_H10_804504.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	20075	TCGA-AR-A24M	TCGA-AR-A24M-10A	Blood Derived Normal	Normal
1f3a1c30-8784-4b5c-908e-55deb3f4ca63	TCGA-BRCA.4570b87f-8116-48bf-86d3-b993536c88db.absolute_liftover.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ABSOLUTE LiftOver	open	3433010	TCGA-BH-A0BM	TCGA-BH-A0BM-01A	Primary Tumor	Tumor
c0bc37be-e3d9-4cf7-8610-6e22c48c38a8	TCGA-BRCA.ce2e1bd2-6d7a-45d2-92ca-e2550974cfc8.ascat3.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT3	open	3447961	TCGA-AO-A0JD	TCGA-AO-A0JD-01A	Primary Tumor	Tumor
c0bc37be-e3d9-4cf7-8610-6e22c48c38a8	TCGA-BRCA.ce2e1bd2-6d7a-45d2-92ca-e2550974cfc8.ascat3.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT3	open	3447961	TCGA-AO-A0JD	TCGA-AO-A0JD-10A	Blood Derived Normal	Normal
04192da1-770c-4d5c-9ef2-b406ecd073f0	BITES_p_TCGAb61_SNP_S_GenomeWideSNP_6_D03_697114.nocnv_grch38.seg.v2.txt	Masked Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	3749	TCGA-BH-A0BM	TCGA-BH-A0BM-01A	Primary Tumor	Tumor
76fa372e-505b-4696-87dc-3c22ee77bf48	BEAUX_p_TCGA_b109_SNP_2N_GenomeWideSNP_6_C08_772120.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	17902	TCGA-D8-A1JG	TCGA-D8-A1JG-10A	Blood Derived Normal	Normal
caef32e8-719c-4f13-8d52-afb7ec51a953	TCGA-D8-A1JG-01B-11D-A897-36.WholeGenome.RP-1657.cr.igv.reheader.seg.txt	Copy Number Segment	Copy Number Variation	TXT	WGS	GATK4 CNV	open	125308	TCGA-D8-A1JG	TCGA-D8-A1JG-10A	Blood Derived Normal	Normal
caef32e8-719c-4f13-8d52-afb7ec51a953	TCGA-D8-A1JG-01B-11D-A897-36.WholeGenome.RP-1657.cr.igv.reheader.seg.txt	Copy Number Segment	Copy Number Variation	TXT	WGS	GATK4 CNV	open	125308	TCGA-D8-A1JG	TCGA-D8-A1JG-01B	Primary Tumor	Tumor
f81e1398-6a34-4830-9e53-e5b09e9bb2c9	BITES_p_TCGAb61_SNP_S_GenomeWideSNP_6_D03_697114.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	32470	TCGA-BH-A0BM	TCGA-BH-A0BM-01A	Primary Tumor	Tumor
9a10761e-3471-47a7-912d-d946d4abe4af	BEAUX_p_TCGA_b109_SNP_2N_GenomeWideSNP_6_F09_772122.nocnv_grch38.seg.v2.txt	Masked Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	22424	TCGA-D8-A1JG	TCGA-D8-A1JG-01B	Primary Tumor	Tumor
2007f47e-b3aa-42b2-b7e1-9d5f0da934bf	30671b2b-1583-4908-bfab-25a9ccb16997.mirbase21.mirnas.quantification.txt	miRNA Expression Quantification	Transcriptome Profiling	TXT	miRNA-Seq	BCGSC miRNA Profiling	open	50203	TCGA-BH-A1FE	TCGA-BH-A1FE-11B	Solid Tissue Normal	Normal
31d98a8a-51f7-4d26-ad75-7ed73086c58e	MAPLE_p_TCGAb78_BrstRedo_SNP_N_GenomeWideSNP_6_E11_729696.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	23287	TCGA-BH-A0BM	TCGA-BH-A0BM-11A	Solid Tissue Normal	Normal
eef7f0cd-af72-4fd2-9f4b-607495913451	TCGA-BRCA.4570b87f-8116-48bf-86d3-b993536c88db.ascat3.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT3	open	3445505	TCGA-BH-A0BM	TCGA-BH-A0BM-10A	Blood Derived Normal	Normal
eef7f0cd-af72-4fd2-9f4b-607495913451	TCGA-BRCA.4570b87f-8116-48bf-86d3-b993536c88db.ascat3.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT3	open	3445505	TCGA-BH-A0BM	TCGA-BH-A0BM-01A	Primary Tumor	Tumor
6c138a92-9f10-4aca-b89c-7feb48931b51	TCGA-BRCA.9817a432-9c60-42d5-928e-531e3fd480dd.absolute_liftover.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ABSOLUTE LiftOver	open	3433154	TCGA-BH-A1FE	TCGA-BH-A1FE-06A	Metastatic	Tumor
709ab1a2-1a46-4118-aaae-c1b7a361b77c	6e8f0a02-51cf-42ac-8042-8b143d7ab7e1.mirbase21.mirnas.quantification.txt	miRNA Expression Quantification	Transcriptome Profiling	TXT	miRNA-Seq	BCGSC miRNA Profiling	open	50344	TCGA-D8-A1JG	TCGA-D8-A1JG-01B	Primary Tumor	Tumor
4f4862e1-abfc-4577-bdb2-a96759ef2b53	7ee4348d-9975-42ba-b258-2334e089395c.rna_seq.augmented_star_gene_counts.tsv	Gene Expression Quantification	Transcriptome Profiling	TSV	RNA-Seq	STAR - Counts	open	4255586	TCGA-D8-A1JG	TCGA-D8-A1JG-01B	Primary Tumor	Tumor
8a767f95-2109-43bb-80b0-b17ff79f6a1c	TCGA-BRCA.e96765f9-45a3-446f-924a-45202dd4b7db.ascat3.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT3	open	3445502	TCGA-E2-A15L	TCGA-E2-A15L-01A	Primary Tumor	Tumor
8a767f95-2109-43bb-80b0-b17ff79f6a1c	TCGA-BRCA.e96765f9-45a3-446f-924a-45202dd4b7db.ascat3.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT3	open	3445502	TCGA-E2-A15L	TCGA-E2-A15L-10A	Blood Derived Normal	Normal
b5360774-acd5-432d-90b5-fd7aafb55d64	COZEN_p_TCGAb56_SNP_2N_GenomeWideSNP_6_C11_667238.nocnv_grch38.seg.v2.txt	Masked Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	52979	TCGA-AN-A0FZ	TCGA-AN-A0FZ-01A	Primary Tumor	Tumor
3f5c9dff-fb07-4792-a539-97b8dcd31afd	COZEN_p_TCGAb56_SNP_2N_GenomeWideSNP_6_H03_667186.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	25277	TCGA-AN-A0FZ	TCGA-AN-A0FZ-10A	Blood Derived Normal	Normal
b8b1be79-01d3-4bf0-9d12-b33963ceef02	BURSA_p_TCGA_303_304_305_N_GenomeWideSNP_6_E07_1344784.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	13674	TCGA-OL-A66K	TCGA-OL-A66K-10A	Blood Derived Normal	Normal
748fb42b-bbfc-4317-a2b6-0f6ac4a423c5	HITCH_p_TCGASNP_b93_N_GenomeWideSNP_6_F05_741516.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	31153	TCGA-E2-A15L	TCGA-E2-A15L-10A	Blood Derived Normal	Normal
c003fb3b-179c-49b0-8d9a-656c4dc39901	5fc65e17-1d90-411d-b01d-f6aaa72730f9.rna_seq.augmented_star_gene_counts.tsv	Gene Expression Quantification	Transcriptome Profiling	TSV	RNA-Seq	STAR - Counts	open	4245329	TCGA-E2-A15L	TCGA-E2-A15L-01A	Primary Tumor	Tumor
49e5b485-3480-4f22-9a65-09e4f08ec676	HITCH_p_TCGASNP_b93_N_GenomeWideSNP_6_F03_741528.nocnv_grch38.seg.v2.txt	Masked Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	5841	TCGA-E2-A15L	TCGA-E2-A15L-01A	Primary Tumor	Tumor
afe54f13-899c-4769-974f-a941dddd1e5c	HITCH_p_TCGASNP_b93_N_GenomeWideSNP_6_A03_741472.nocnv_grch38.seg.v2.txt	Masked Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	7348	TCGA-E2-A15L	TCGA-E2-A15L-11A	Solid Tissue Normal	Normal
14f30dc2-6b77-431a-8db9-443da7b4ca81	TCGA-BRCA.2c01b1ef-d826-4183-b79d-903d4fe5ef5e.absolute_liftover.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ABSOLUTE LiftOver	open	3429776	TCGA-A8-A0A2	TCGA-A8-A0A2-01A	Primary Tumor	Tumor
64746a7b-d050-428f-8bfe-0a3b9d758010	BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_A04_666910.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	30615	TCGA-A8-A0A2	TCGA-A8-A0A2-10A	Blood Derived Normal	Normal
9808373e-7629-4e65-b4e0-325b5b244b82	TCGA-BRCA.43ba3339-996b-4477-878f-4a62c471ab5f.absolute_liftover.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ABSOLUTE LiftOver	open	3433055	TCGA-A1-A0SH	TCGA-A1-A0SH-01A	Primary Tumor	Tumor
54575111-3b09-4a6a-bbc7-a332db5ed7f1	7b280634-96e6-4ad2-b636-ef9984e9d4c6.mirbase21.mirnas.quantification.txt	miRNA Expression Quantification	Transcriptome Profiling	TXT	miRNA-Seq	BCGSC miRNA Profiling	open	50222	TCGA-GM-A2DF	TCGA-GM-A2DF-01A	Primary Tumor	Tumor
ccb5698f-e13f-420c-9b1b-d5f04a555f84	JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_C06_748044.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	51728	TCGA-BH-A0BZ	TCGA-BH-A0BZ-11A	Solid Tissue Normal	Normal
4a374183-756c-4c9e-9721-88b5d9acdaf3	COZEN_p_TCGAb56_SNP_2N_GenomeWideSNP_6_D03_667110.nocnv_grch38.seg.v2.txt	Masked Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	16978	TCGA-B6-A0IA	TCGA-B6-A0IA-01A	Primary Tumor	Tumor
e6c9cb85-9a92-4a61-8a32-d756c3eb75fb	TCGA-GM-A2DF-01A-11D-A89B-36.WholeGenome.RP-1657.cr.igv.reheader.seg.txt	Copy Number Segment	Copy Number Variation	TXT	WGS	GATK4 CNV	open	76171	TCGA-GM-A2DF	TCGA-GM-A2DF-01A	Primary Tumor	Tumor
e6c9cb85-9a92-4a61-8a32-d756c3eb75fb	TCGA-GM-A2DF-01A-11D-A89B-36.WholeGenome.RP-1657.cr.igv.reheader.seg.txt	Copy Number Segment	Copy Number Variation	TXT	WGS	GATK4 CNV	open	76171	TCGA-GM-A2DF	TCGA-GM-A2DF-10C	Blood Derived Normal	Normal
2a6ad77c-83c8-4200-a581-abb7e4b86db4	7456abd5-303e-4e6f-bf4e-47efefc7310f_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Segment	Copy Number Variation	TXT	WGS	GATK4 CNV	open	91893	TCGA-GM-A2DF	TCGA-GM-A2DF-01A	Primary Tumor	Tumor
2a6ad77c-83c8-4200-a581-abb7e4b86db4	7456abd5-303e-4e6f-bf4e-47efefc7310f_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Segment	Copy Number Variation	TXT	WGS	GATK4 CNV	open	91893	TCGA-GM-A2DF	TCGA-GM-A2DF-10C	Blood Derived Normal	Normal
f9a2988f-c0f1-4417-9e9f-a62ec485b239	COZEN_p_TCGAb56_SNP_2N_GenomeWideSNP_6_E06_667172.nocnv_grch38.seg.v2.txt	Masked Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	15708	TCGA-B6-A0IA	TCGA-B6-A0IA-10A	Blood Derived Normal	Normal
1aa289bb-8ac9-4e9e-be61-3164afbe06a2	fff3f42f-5e42-4653-b91b-1676f914e9fa.rna_seq.augmented_star_gene_counts.tsv	Gene Expression Quantification	Transcriptome Profiling	TSV	RNA-Seq	STAR - Counts	open	4244267	TCGA-A7-A6VV	TCGA-A7-A6VV-01A	Primary Tumor	Tumor
e86f9f1b-4e5c-4743-8158-14ec2e83b6f1	91d22570-2889-46c5-9efe-5c40a4f84e5b.rna_seq.augmented_star_gene_counts.tsv	Gene Expression Quantification	Transcriptome Profiling	TSV	RNA-Seq	STAR - Counts	open	4228519	TCGA-B6-A0IA	TCGA-B6-A0IA-01A	Primary Tumor	Tumor
3712a51e-83e3-46a6-af50-7590e5dd6292	GHOUL_p_TCGASNP_b85and51R_N_GenomeWideSNP_6_F11_735312.nocnv_grch38.seg.v2.txt	Masked Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	22403	TCGA-C8-A138	TCGA-C8-A138-01A	Primary Tumor	Tumor
16900217-2566-44d5-ab69-da58011b9f8a	44022d72-6b45-4ad5-85c5-927df181405d.mirbase21.mirnas.quantification.txt	miRNA Expression Quantification	Transcriptome Profiling	TXT	miRNA-Seq	BCGSC miRNA Profiling	open	50217	TCGA-B6-A0IA	TCGA-B6-A0IA-01A	Primary Tumor	Tumor
0779cd92-f58f-405b-875f-88e6fb41d96a	TCGA-BRCA.83803fb6-49a3-46a2-a927-657c4733337a.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT2	open	3449082	TCGA-E2-A14V	TCGA-E2-A14V-10A	Blood Derived Normal	Normal
0779cd92-f58f-405b-875f-88e6fb41d96a	TCGA-BRCA.83803fb6-49a3-46a2-a927-657c4733337a.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT2	open	3449082	TCGA-E2-A14V	TCGA-E2-A14V-01A	Primary Tumor	Tumor
d3b767d9-53b9-4073-9970-4ad582caf9e8	HITCH_p_TCGASNP_b93_N_GenomeWideSNP_6_B01_741514.nocnv_grch38.seg.v2.txt	Masked Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	34577	TCGA-E2-A14V	TCGA-E2-A14V-01A	Primary Tumor	Tumor
06ef2b81-de6a-4fd5-a6cf-fbfb54a8e322	EMMER_p_8TCGA_Mx_242_238_N_GenomeWideSNP_6_A09_1244872.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	47635	TCGA-A2-A3XX	TCGA-A2-A3XX-01A	Primary Tumor	Tumor
7f9a86b0-86dc-4889-8eed-f74861ce39d6	BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_E01_666966.nocnv_grch38.seg.v2.txt	Masked Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	7711	TCGA-AN-A0FF	TCGA-AN-A0FF-01A	Primary Tumor	Tumor
6a6da0ea-786b-4e65-9ed5-9b63f010a30a	BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_E01_666966.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	34257	TCGA-AN-A0FF	TCGA-AN-A0FF-01A	Primary Tumor	Tumor
c9b8d49d-fe91-4313-b411-3c480b328878	TCGA-BRCA.8bb0471f-9d25-4c27-9a4c-ecc00090a7da.absolute_liftover.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ABSOLUTE LiftOver	open	3430892	TCGA-A8-A095	TCGA-A8-A095-01A	Primary Tumor	Tumor
dbd54f0b-86eb-41d8-83cc-437f413079fb	EMMER_p_8TCGA_Mx_242_238_N_GenomeWideSNP_6_A09_1244872.nocnv_grch38.seg.v2.txt	Masked Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	18142	TCGA-A2-A3XX	TCGA-A2-A3XX-01A	Primary Tumor	Tumor
c586a394-2042-40da-9d59-1691af76ea96	TCGA-BRCA.9add77c5-e24a-4c2f-9e79-fa09dc8697cd.absolute_liftover.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ABSOLUTE LiftOver	open	3431912	TCGA-AN-A0FF	TCGA-AN-A0FF-01A	Primary Tumor	Tumor
c6935b0c-80d4-40f4-bd86-45068c27b1f1	TCGA-AN-A0FF-01A-11D-A891-36.WholeGenome.RP-1657.cr.igv.reheader.seg.txt	Copy Number Segment	Copy Number Variation	TXT	WGS	GATK4 CNV	open	46043	TCGA-AN-A0FF	TCGA-AN-A0FF-10A	Blood Derived Normal	Normal
c6935b0c-80d4-40f4-bd86-45068c27b1f1	TCGA-AN-A0FF-01A-11D-A891-36.WholeGenome.RP-1657.cr.igv.reheader.seg.txt	Copy Number Segment	Copy Number Variation	TXT	WGS	GATK4 CNV	open	46043	TCGA-AN-A0FF	TCGA-AN-A0FF-01A	Primary Tumor	Tumor
ce165fe0-cbd6-42fc-819e-ca97776415f3	URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_G03_735058.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	35976	TCGA-BH-A0BW	TCGA-BH-A0BW-11A	Solid Tissue Normal	Normal
044af482-ebb6-4d58-80fe-ee04feb7732d	TCGA-BRCA.d47439d3-9c7a-4dea-838d-e9955842055b.ascat3.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT3	open	3446540	TCGA-BH-A1EN	TCGA-BH-A1EN-11A	Solid Tissue Normal	Normal
044af482-ebb6-4d58-80fe-ee04feb7732d	TCGA-BRCA.d47439d3-9c7a-4dea-838d-e9955842055b.ascat3.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT3	open	3446540	TCGA-BH-A1EN	TCGA-BH-A1EN-01A	Primary Tumor	Tumor
425a3503-df41-4763-892c-e0975f78dfd9	TCGA-BRCA.75a4c81e-50fb-4ea4-b973-9e6e666f0e19.absolute_liftover.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ABSOLUTE LiftOver	open	3432431	TCGA-BH-A0BW	TCGA-BH-A0BW-01A	Primary Tumor	Tumor
44c78e10-a803-4b75-9483-b861e354ebda	BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_D12_667020.nocnv_grch38.seg.v2.txt	Masked Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	5255	TCGA-A2-A0ET	TCGA-A2-A0ET-10A	Blood Derived Normal	Normal
b7948d54-4f1a-490b-960b-501811ae0836	TCGA-BRCA.fec7f250-896a-40c3-a6ed-82607bf7af4d.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT2	open	3446828	TCGA-A2-A0ET	TCGA-A2-A0ET-01A	Primary Tumor	Tumor
b7948d54-4f1a-490b-960b-501811ae0836	TCGA-BRCA.fec7f250-896a-40c3-a6ed-82607bf7af4d.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT2	open	3446828	TCGA-A2-A0ET	TCGA-A2-A0ET-10A	Blood Derived Normal	Normal
979ea811-1e36-45f4-a954-ad5d18230df9	a9e1679a-e60d-4438-a7a3-3e3ec8b15c85.wgs.ASCAT.gene_level.copy_number_variation.tsv	Gene Level Copy Number	Copy Number Variation	TSV	WGS	AscatNGS	open	3441167	TCGA-A2-A0ET	TCGA-A2-A0ET-01A	Primary Tumor	Tumor
979ea811-1e36-45f4-a954-ad5d18230df9	a9e1679a-e60d-4438-a7a3-3e3ec8b15c85.wgs.ASCAT.gene_level.copy_number_variation.tsv	Gene Level Copy Number	Copy Number Variation	TSV	WGS	AscatNGS	open	3441167	TCGA-A2-A0ET	TCGA-A2-A0ET-10A	Blood Derived Normal	Normal
d2ebdb61-7d20-4e16-9ad3-60f0a6fc94ed	COZEN_p_TCGAb56_SNP_2N_GenomeWideSNP_6_G06_667062.nocnv_grch38.seg.v2.txt	Masked Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	40381	TCGA-AN-A0FL	TCGA-AN-A0FL-01A	Primary Tumor	Tumor
a2cb26d9-70e7-47ca-b019-a5fa136b42f7	fefb685b-91fc-4837-b612-73be3c4d941e.rna_seq.augmented_star_gene_counts.tsv	Gene Expression Quantification	Transcriptome Profiling	TSV	RNA-Seq	STAR - Counts	open	4223454	TCGA-AN-A0FL	TCGA-AN-A0FL-01A	Primary Tumor	Tumor
85b3b79c-38e0-4fbc-979f-4f5c79ddd932	COZEN_p_TCGAb56_SNP_2N_GenomeWideSNP_6_F05_667086.nocnv_grch38.seg.v2.txt	Masked Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	5510	TCGA-AN-A0FL	TCGA-AN-A0FL-10A	Blood Derived Normal	Normal
d74854f1-7e39-4d8a-9882-faca089b4ab4	228e6710-39f0-4772-bbf7-8c515fde3737.mirbase21.mirnas.quantification.txt	miRNA Expression Quantification	Transcriptome Profiling	TXT	miRNA-Seq	BCGSC miRNA Profiling	open	50067	TCGA-A8-A07F	TCGA-A8-A07F-01A	Primary Tumor	Tumor
9169933a-262b-4990-bbcf-39f64372d655	BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_G08_666950.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	28909	TCGA-A2-A0EO	TCGA-A2-A0EO-01A	Primary Tumor	Tumor
9e709c4c-56d6-4508-aec7-82858c9a72f2	CUSKS_p_TCGAb47_SNP_1N_GenomeWideSNP_6_C02_628316.nocnv_grch38.seg.v2.txt	Masked Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	10178	TCGA-A8-A07F	TCGA-A8-A07F-10A	Blood Derived Normal	Normal
3d4fd1a8-5bfe-45df-8ce9-f21272e8ffbc	TCGA-BRCA.8aba442b-9f10-4d63-8780-b3462cfc2945.absolute_liftover.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ABSOLUTE LiftOver	open	3430775	TCGA-A2-A0EO	TCGA-A2-A0EO-01A	Primary Tumor	Tumor
77e08b0c-abee-4d68-9061-42c639137700	HITCH_p_TCGASNP_b93_N_GenomeWideSNP_6_A02_741404.nocnv_grch38.seg.v2.txt	Masked Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	3465	TCGA-C8-A12Y	TCGA-C8-A12Y-10A	Blood Derived Normal	Normal
752f7d86-88d5-49ad-8d4f-1513c8a3fbd0	0aeb4952-f90d-492e-b105-8a34c1e9352a_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Segment	Copy Number Variation	TXT	WGS	GATK4 CNV	open	84722	TCGA-C8-A12Y	TCGA-C8-A12Y-01A	Primary Tumor	Tumor
752f7d86-88d5-49ad-8d4f-1513c8a3fbd0	0aeb4952-f90d-492e-b105-8a34c1e9352a_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Segment	Copy Number Variation	TXT	WGS	GATK4 CNV	open	84722	TCGA-C8-A12Y	TCGA-C8-A12Y-10A	Blood Derived Normal	Normal
cbc0adde-88ea-4cc0-b9a7-b5d43930401b	TCGA-BRCA.1609caae-f341-4227-ac2a-a76a6c253e95.ascat3.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT3	open	3445505	TCGA-A8-A07F	TCGA-A8-A07F-10A	Blood Derived Normal	Normal
cbc0adde-88ea-4cc0-b9a7-b5d43930401b	TCGA-BRCA.1609caae-f341-4227-ac2a-a76a6c253e95.ascat3.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT3	open	3445505	TCGA-A8-A07F	TCGA-A8-A07F-01A	Primary Tumor	Tumor
1e709b26-a34b-43ed-a11e-fac0cc13eb31	CUSKS_p_TCGAb47_SNP_1N_GenomeWideSNP_6_D10_628322.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	25253	TCGA-A8-A07F	TCGA-A8-A07F-01A	Primary Tumor	Tumor
8623b9a5-82ef-4364-84ac-d997d067ceac	CHEEP_p_TCGA_b120_121_SNP_N_GenomeWideSNP_6_E02_777590.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	59122	TCGA-E9-A1NF	TCGA-E9-A1NF-01A	Primary Tumor	Tumor
946631c8-2285-4aab-8df2-9e3cda48019c	TCGA-BRCA.635288ea-41cf-4d68-9295-19044e6c8fda.absolute_liftover.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ABSOLUTE LiftOver	open	3432041	TCGA-C8-A12Y	TCGA-C8-A12Y-01A	Primary Tumor	Tumor
7f4749c7-725a-40d3-92a2-f745c94c75a1	7f75e4bd-881d-4c5c-86e7-0b75c3fde561.mirbase21.mirnas.quantification.txt	miRNA Expression Quantification	Transcriptome Profiling	TXT	miRNA-Seq	BCGSC miRNA Profiling	open	50082	TCGA-B6-A0WT	TCGA-B6-A0WT-01A	Primary Tumor	Tumor
