feature	jsd
MIMAT0015378	0.04513652843492189
MIMAT0004556	0.04510296281324863
MIMAT0000414	0.045090539526384255
MIMAT0009196	0.044992940181453965
MIMAT0004987	0.04496169062541085
MIMAT0004701	0.04494620374331129
MIMAT0000232	0.044809884908734846
MIMAT0017994	0.044660685156984375
MIMAT0019221	0.044557051097214195
MIMAT0025477	0.04452316980892955
MIMAT0002835	0.04444799052504187
MIMAT0000646	0.044444731481516384
MIMAT0005902	0.044426916332821385
MIMAT0000062	0.044425008960849055
MIMAT0004980	0.04442183853886855
MIMAT0001621	0.04439998500853973
MIMAT0004958	0.044333060099282506
MIMAT0000687	0.044250446948167314
MIMAT0002891	0.04415241162080175
MIMAT0000452	0.04411373521998929
MIMAT0000446	0.04397420992784337
MIMAT0000458	0.043901960680529345
MIMAT0004702	0.043889294179228454
MIMAT0005592	0.04381829170727529
MIMAT0001340	0.04370275508135124
MIMAT0004485	0.04345501628200369
MIMAT0000065	0.04337681824768849
MIMAT0004565	0.04336395483144903
MIMAT0021117	0.043339977790885546
MIMAT0000076	0.04332774018528285
MIMAT0002820	0.04327208113157226
MIMAT0027604	0.04324998950442931
MIMAT0021021	0.04317636959981987
MIMAT0019845	0.04291206000598989
MIMAT0000451	0.0426445617202007
MIMAT0001412	0.04259531824309709
MIMAT0027507	0.04257753895450597
MIMAT0000090	0.04257039643116753
MIMAT0005914	0.04237136941768582
MIMAT0004692	0.04229655370171562
MIMAT0000222	0.042267563634569585
MIMAT0018204	0.04218169083940114
MIMAT0027510	0.04204728527873954
MIMAT0003945	0.04203945842465276
MIMAT0000085	0.04200593116772834
MIMAT0018975	0.04191298596123867
MIMAT0001536	0.041849398121233235
MIMAT0019981	0.041574109294535616
MIMAT0004776	0.041246054073818164
MIMAT0022929	0.041100169756800226
MIMAT0004610	0.04103223880523156
MIMAT0026743	0.041001694028514474
MIMAT0003233	0.04097005501822615
MIMAT0000734	0.040941441617171656
MIMAT0022480	0.040929483617443
MIMAT0026736	0.040929483617443
MIMAT0000724	0.04091246009927415
