feature	jsd
MIMAT0006764	0.17443040086684244
MIMAT0004674	0.17430721336651359
MIMAT0005825	0.17370099458470226
MIMAT0005923	0.17362066100037646
MIMAT0019927	0.17319871741582907
MIMAT0004485	0.1729137665634445
MIMAT0000280	0.17278721742250927
MIMAT0000760	0.17248910632249795
MIMAT0027357	0.1721267437954588
MIMAT0018197	0.17172775311272423
MIMAT0002176	0.17127624268732755
MIMAT0000245	0.17103199594201426
MIMAT0004819	0.1704114762305483
MIMAT0002808	0.16955456997835308
MIMAT0004785	0.16938933159567268
MIMAT0009196	0.16874896103546497
MIMAT0016895	0.16847974266703414
MIMAT0003283	0.1683500622794767
MIMAT0027497	0.16822690714272037
MIMAT0001413	0.1681881191183908
MIMAT0004947	0.1680588882180568
MIMAT0004489	0.16804449687454684
MIMAT0025450	0.1676406500515026
MIMAT0019776	0.16703113639699776
MIMAT0004571	0.16632886467474897
MIMAT0017987	0.16621543119776896
MIMAT0026734	0.16518225811581655
MIMAT0027608	0.16494379125143208
MIMAT0004481	0.16488486159564766
MIMAT0002868	0.1645794569224676
MIMAT0004599	0.16448827856813372
MIMAT0000265	0.16444458307666712
MIMAT0000447	0.1639109788841066
MIMAT0003327	0.16359929382057264
MIMAT0001625	0.1635048211558298
MIMAT0002869	0.16341535897432322
MIMAT0004570	0.16314761896228633
MIMAT0003882	0.16310640697482529
MIMAT0011158	0.16256307261022482
MIMAT0025474	0.1620192846313138
MIMAT0000689	0.1615768539969852
MIMAT0004496	0.16153481255611044
MIMAT0004512	0.16151252912503894
MIMAT0000063	0.1610460929333867
MIMAT0018107	0.1610047318586128
MIMAT0015069	0.16014981460952263
MIMAT0000721	0.1601015473301909
MIMAT0003260	0.15925806487253935
MIMAT0019873	0.15818519366404502
MIMAT0014995	0.15798510452741982
MIMAT0010133	0.1576682120530115
MIMAT0001618	0.1570682464257656
MIMAT0001639	0.1567099837400846
MIMAT0004951	0.15655821420623325
MIMAT0004811	0.15643119066800384
MIMAT0000722	0.15610728720209807
MIMAT0000727	0.1554234927247208
MIMAT0003239	0.15497104558878116
MIMAT0002810	0.15492495746692955
MIMAT0005905	0.15469239469714482
MIMAT0000453	0.15436795444708049
MIMAT0000252	0.15335968851294188
MIMAT0000274	0.15308132756557405
MIMAT0030017	0.1525381885977489
MIMAT0000086	0.15245803416960066
MIMAT0027577	0.1518728648856008
MIMAT0022710	0.15170793144216843
MIMAT0000242	0.15123881203707304
