case_id	TPRN	ITGAV	ART1	RBMXL3	PNOC	RNF128	ZNF222	FAM108B1	DLGAP4	OIP5	C2orf84	RAET1G	KIAA1522	HLX	PPAPDC1A	ZNF799	TAS2R19	ZNF416	CCL24	MAP3K6	SNORD56B	RND3	RUNX1T1	C4orf17	TENC1	NRXN2	ACTR2	ZNF554	PCSK5	SCRG1	SPDYE2	HPCAL1	GSS	TSPAN9	IL21	ADCY4	SGK196	KLHDC4	RMRP	HMGN5	ERLIN2	PCDHB18	C10orf11	ARIH2	?|653553	CCDC13	TAAR8	TPPP3	PARK2	MDM4	CPB2	KPNA6	SLC25A18	LY6G6D	AGL	FAM190A	PPP2R2C	ACTL7B	NPB	TJP3	NDOR1	XCL2	MRPS7	OTUD1	ZNF841	GUCY2D	CXCR2P1	DEPDC1	PSMB11	STXBP4	SLC25A13	PSMB8	ANKRD19	SPHKAP	C10orf107	ANKRD34B	MAK16	NR2E3	MT1H	SLITRK2	GZMA	ZNF845	ZMYM6	RPP30	HECTD3	ANKRD58	RFWD2	PSMA3	OTX2	SNAP29	LMO7	NAALADL1	ATN1	UHRF1BP1L	MED18	CNN3	TRPM1	BCL7C	C8B	MAP6	C1orf187	LRRC15	PROCA1	HSFX2	ABCD2	KSR1	GRAPL	NRK	TACR3	BMP8B	SLC31A2	FBXO43	PGA3	SOCS3	CD302	RAP2C	PAQR7	OR7E37P	TTC35	FAM7A2	C10orf82	DNAL4	SCML1	GRIK5	PNPLA5	C1orf49	KRT6C	RNPEPL1	C2orf7	SSX1	ABCB10	FYTTD1	KCTD8	MRPL55	LOC441294	MYO18A	SNORD59B	LTV1	LTA4H	SPRY3	BICC1	PHF7	ANAPC16	BPIL2	PGM2L1	DEGS1	MAGEE1	PKP2	ST6GALNAC1	SLC25A24	DPM1	SCAMP5	XKR3	SLC6A15	CD53	UGT1A1	C5orf54	MUC17	CT47B1	KIF5A	KCNK15	FCGR3A	PALM2-AKAP2	EEF1D	RHOV	BRE	ZSCAN18	TTTY15	SEMA3B	DHRS3	FA2H	MLN	MS4A6A	TPRX1	C10orf111	MFSD3	UBXN2B	ZNF225	KCNQ1	C6orf115	NLRC5	CXCR7	SH3GL2	KIAA0087	C19orf44	KDM5A	LCE3C	TAS2R1	MYO7A	ZNF135	KCTD11	SORL1	HDAC6	GMPPA	FAM181A	BGN	MYL2	LINGO4	IGFL4	PLXNA3
TCGA-B6-A0RU	8.3122	11.3416	0.0	0.0	0.7737	7.5018	6.4466	8.4415	10.994	7.5189	0.4381	2.8849	11.6732	7.3626	3.0792	7.3087	0.7737	8.3566	0.0	8.8614	0.0	10.5139	4.9451	0.0	10.1898	10.5146	13.0701	7.2661	6.0736	11.4693	0.7737	8.9239	10.0626	9.7375	0.0	6.9053	6.4871	8.3314	5.2169	8.5175	10.1833	3.7075	4.3834	10.9568	6.901	2.1853	0.0	7.7117	5.6932	8.8735	0.0	11.1698	3.6678	3.8205	10.6628	6.1405	2.6605	0.0	2.7392	7.5708	8.7915	2.8139	9.9245	8.2105	7.9519	0.4381	3.6678	10.4214	0.0	7.0629	8.8314	10.6257	5.8164	5.6222	1.472	2.1853	8.8113	2.3945	0.4381	2.4887	5.1891	9.1344	8.6636	8.8212	10.4527	3.0173	9.8741	11.0152	0.7737	10.2729	9.2261	4.8595	12.265	8.9767	7.4085	12.5223	0.4381	9.4519	2.7392	5.0874	3.0173	6.6792	2.1853	4.7111	4.2006	7.3119	0.0	5.5693	0.0	6.1477	7.621	6.2182	1.0458	9.964	10.0754	9.8763	7.6001	1.2746	9.9874	1.6457	2.5771	9.1915	7.5436	1.472	0.0	0.0	6.6591	9.7441	9.3212	0.0	10.0331	11.5776	0.4381	9.544	5.3978	10.1005	0.0	8.8404	10.6615	6.4289	8.226	6.4348	10.4629	1.0458	8.5287	11.2908	8.0066	8.1433	3.2503	10.3942	9.8985	8.8833	1.2746	2.1853	8.207	0.0	8.2944	0.0	0.0	2.4887	6.1692	8.5548	11.0	13.7014	8.1949	9.5128	10.6234	0.0	7.0629	10.4333	4.7111	0.0	8.7058	0.0	2.5771	8.9968	9.9334	6.901	6.8299	8.7984	8.567	8.8065	5.6932	0.0	7.539	10.6178	0.0	0.0	4.5888	8.5602	7.7832	10.9235	9.8637	8.9291	0.4381	15.4773	0.0	4.2281	0.0	8.8614
TCGA-E9-A1N4	9.5762	14.3573	0.5786	0.0	1.893	5.8455	7.0418	7.9909	10.434	6.1743	0.5786	1.7938	12.1148	6.8546	5.9238	7.7575	0.9905	6.7022	0.3181	8.9095	0.0	9.6172	5.7757	0.0	10.0518	5.9528	13.4382	6.7981	6.1054	0.3181	0.3181	8.8028	9.6329	9.9439	0.0	7.6936	5.5436	7.6177	2.8416	7.2757	11.2704	2.6843	5.0039	10.5862	6.2196	3.5972	0.0	7.2027	4.8885	9.4167	0.5786	11.0729	4.3569	0.3181	10.5099	5.4077	1.3105	0.0	2.2329	10.0092	8.6918	3.409	10.2923	8.1795	8.1167	1.5723	4.7231	7.9555	0.0	8.9154	10.205	10.6069	5.7295	1.4474	3.2683	0.7993	9.1631	3.6829	3.6549	1.893	6.8013	8.4405	9.3923	8.7401	10.4793	4.1718	10.1061	10.5546	0.0	10.3946	8.7916	4.7761	11.4707	10.464	8.2962	12.4408	0.0	8.4628	0.0	5.8078	1.3105	10.8682	3.9364	3.4745	4.3395	7.9669	1.4474	7.1808	0.0	5.1005	8.549	3.8649	0.0	10.6974	9.5415	9.9095	7.8468	0.0	9.6688	1.9858	4.763	8.369	6.6954	2.9833	0.0	0.0	0.3181	10.2672	7.9192	0.0	9.2577	11.1044	0.5786	7.9937	5.7627	10.6767	0.0	9.0934	11.1086	5.2852	7.9309	7.2757	11.082	0.0	9.0068	10.3647	6.1105	10.5104	3.409	11.0882	9.308	6.8515	0.3181	0.3181	10.9401	0.0	7.087	0.0	0.0	1.3105	4.3742	10.1637	10.0104	12.7794	7.6936	9.0227	9.2116	0.0	8.4476	9.6797	5.9413	0.0	9.8222	0.0	2.7911	7.3883	9.9359	6.9923	8.8773	9.2478	9.0902	7.6195	8.1893	1.5723	7.6747	10.9859	0.0	0.0	5.5436	7.2502	8.6455	11.5075	9.5678	8.9014	0.0	13.7622	0.0	2.4439	0.0	9.392
TCGA-A8-A08R	7.7205	12.1212	3.9432	0.0	4.9818	4.7055	5.1775	7.9873	11.1164	7.4076	0.6889	2.9941	11.4739	6.7064	6.5024	7.0998	0.3852	6.3591	0.0	8.7213	0.0	9.8828	6.1135	0.0	9.142	5.9869	13.0276	6.7965	5.3924	8.8871	1.3391	9.5145	8.8016	9.2748	1.6376	6.3645	6.8044	8.122	4.6885	6.5325	10.629	1.6517	3.3904	10.4993	7.794	3.7268	0.0	6.2531	4.7055	9.8935	0.9396	11.8692	1.1532	0.0	9.1349	5.8015	7.7638	0.3852	0.0	8.5575	8.3268	4.6362	10.1845	8.6351	7.4919	1.6517	8.0685	8.8918	0.0	6.8813	9.3531	10.009	5.0895	0.3852	2.3156	0.0	9.4988	2.3156	3.6232	2.1263	7.4471	7.9341	8.843	8.3634	10.598	3.8846	10.8913	10.7237	0.0	9.9593	10.5576	4.6885	11.7541	8.8908	8.1731	12.0763	0.9396	9.0542	0.0	4.6362	3.5497	11.7591	4.4468	5.3924	4.6003	8.8862	2.1263	4.4669	0.0	8.4989	9.131	4.1058	0.0	9.3606	9.1472	9.4491	8.8329	1.5039	10.7	0.6889	0.3852	9.7175	5.8015	3.0068	0.0	0.3852	4.4057	9.826	8.9056	0.0	9.9562	11.81	0.0	9.3779	6.2875	10.9659	0.0	8.5704	10.4203	6.8813	7.8639	7.8371	9.7931	0.0	9.2107	10.9226	6.391	8.0402	9.9197	10.0894	9.7331	8.0945	0.3852	9.9499	10.6454	0.0	6.851	0.0	0.0	2.9508	0.6889	11.5291	12.1013	12.362	7.79	8.9438	8.4018	0.0	5.8094	9.8762	3.0068	0.0	10.042	0.0	2.8319	6.218	10.4917	5.8482	6.0075	9.1373	9.7279	8.2891	2.8319	0.3852	6.945	10.8747	0.0	0.0	7.4993	6.9614	8.4148	10.8556	9.3659	9.9917	0.0	13.6048	0.3852	3.6232	0.3852	10.6462
TCGA-D8-A1XO	9.1017	12.4679	0.0	0.0	2.521	5.3529	6.4222	8.304	10.2778	3.8887	2.1196	2.89	12.4765	6.1718	7.9896	8.2783	1.0808	7.6118	0.0	8.7587	0.0	10.0493	6.4315	0.0	10.4172	4.0783	13.059	7.6543	7.9298	1.4184	1.0808	8.9907	9.8077	11.0835	0.0	6.4269	5.8409	7.148	3.2271	7.5637	11.1116	2.9432	6.3648	10.1362	5.9555	4.3782	0.0	6.2741	4.5766	9.8817	0.0	11.2086	3.1835	0.0	11.0692	3.874	8.8781	0.0	1.0808	10.4199	9.0541	1.6917	9.9133	9.1724	8.1874	2.3735	1.4184	6.5944	0.0	7.5249	8.8925	10.0986	4.6901	0.0	3.0922	1.0808	8.9331	1.4184	0.0	2.0239	6.7482	8.7726	9.1823	8.9676	10.0497	4.148	10.4729	9.4151	0.0	9.9889	9.8817	5.3331	11.5319	10.0085	7.8201	12.4943	0.0	8.89	0.6393	6.934	1.2594	13.8606	3.6359	5.095	4.2987	7.6898	0.3548	6.1149	0.0	6.6635	10.0054	3.3106	0.0	8.7106	10.5285	10.3145	7.8879	0.3548	9.1206	2.7172	7.2115	8.2718	7.356	3.7598	0.0	0.0	0.3548	9.943	8.1511	0.0	9.2662	11.0992	0.0	8.4538	7.206	10.2527	0.0	9.1766	11.3482	6.0251	8.354	6.1885	10.9088	0.0	9.045	10.7316	7.938	10.1215	4.0542	11.3847	9.1163	7.8794	0.6393	0.8769	9.6434	0.0	7.3779	0.3548	0.0	1.0808	5.3231	12.0749	9.6498	12.1689	7.06	9.2831	10.0042	0.0	6.934	8.0424	5.6933	0.0	9.894	0.0	1.9214	7.1306	10.2755	7.1702	6.8103	9.4801	8.6133	9.1766	2.0239	1.4184	7.5585	11.5876	0.0	0.0	5.2081	8.2561	9.135	13.2022	9.7383	9.0549	0.0	13.8417	0.0	4.6744	0.3548	9.9593
TCGA-AR-A0TV	9.9374	11.0953	0.0	0.0	3.94	2.9998	6.0387	7.9258	11.0253	7.2974	1.0356	2.4723	12.5642	6.5343	2.053	7.1921	1.9258	6.7746	0.0	8.1252	0.0	6.1777	3.0616	0.0	9.986	6.1566	12.502	7.4273	3.4788	0.433	0.0	9.8272	11.2891	10.0649	0.7654	6.7277	4.2628	6.2257	5.0066	8.0165	10.0522	1.6321	3.3853	10.5001	7.5072	4.768	0.0	9.9785	6.6694	9.3384	0.0	11.5325	3.1208	0.0	9.7396	1.4593	3.802	0.433	0.433	10.4181	9.4173	4.6722	11.0387	9.1406	7.9049	2.7223	7.2262	8.9103	0.433	8.3084	7.8203	11.7466	5.1556	0.0	2.053	0.0	8.2473	4.9586	2.7968	0.7654	7.3947	7.4007	8.6725	8.4421	9.8377	5.127	9.8177	9.7992	0.433	11.6143	8.8763	3.9725	12.2337	9.4144	8.3934	9.3109	0.0	9.9369	0.433	9.219	1.0356	9.9954	3.6891	5.3289	3.7277	7.1213	1.4593	4.2889	0.0	7.6623	7.849	7.324	0.0	9.7176	10.0058	9.097	9.5445	0.0	11.0835	0.0	7.6548	10.3834	9.5026	2.8677	0.0	1.4739	0.0	10.3716	8.1252	0.0	9.0915	10.8823	0.0	9.1253	4.4592	10.6605	0.0	9.913	11.1732	4.9258	5.1697	7.2496	11.1245	0.0	6.694	11.4959	8.3615	6.7182	1.2629	9.6368	9.3109	9.154	0.433	0.0	10.2388	0.0	6.9317	0.0	0.0	7.9258	7.9967	10.7978	8.3224	12.1513	4.1536	9.4617	10.4244	0.0	9.2367	11.5299	5.6835	0.0	9.6157	0.433	2.1698	7.6943	9.7354	6.1424	7.9175	7.1213	10.235	9.0933	1.7865	2.4723	7.5627	11.222	0.0	0.0	7.4037	7.9361	9.7176	8.5936	10.4066	9.6632	0.0	12.2006	0.0	3.3361	0.0	9.5472
TCGA-C8-A12W	9.2638	11.8157	0.0	0.0	4.6536	6.4834	5.9407	7.3242	11.1783	7.379	0.8978	3.2678	11.6201	6.4048	7.7341	6.9238	2.0076	6.6352	0.0	8.8663	0.0	8.6555	5.3472	0.0	9.7456	7.0372	12.5946	6.7725	6.3826	0.5176	1.659	9.0712	9.7901	11.317	0.0	6.0668	5.734	9.4294	4.0095	5.7913	12.2482	3.331	3.6113	10.5348	8.7698	3.1324	0.0	9.8587	4.352	9.3879	0.0	11.1815	3.8459	0.0	9.8124	0.8978	10.1646	0.8978	2.6274	10.455	9.5176	2.0076	10.9001	7.7886	7.1598	3.4498	4.2897	7.07	0.0	7.7016	8.9556	9.6436	5.8786	0.0	1.447	1.659	8.4931	3.9703	1.1984	0.8978	6.0944	8.4358	8.3476	8.2478	10.1962	5.2193	9.7774	10.1255	0.0	11.2862	10.0727	4.8819	12.3971	9.7031	8.4122	12.0512	0.0	9.8076	0.0	4.839	2.0076	12.9946	4.3212	4.7949	3.802	8.4465	1.1984	6.0003	1.447	6.7668	8.1504	2.9019	0.0	9.1123	8.9543	9.4859	8.929	0.0	9.7195	0.0	6.1568	9.9566	4.1564	4.3822	0.0	0.0	2.1547	10.7676	8.034	0.0	8.6754	10.5411	0.0	9.1235	4.726	10.9413	0.0	8.5482	10.7134	4.6286	8.4748	5.8247	10.0311	0.0	8.2782	10.0774	7.2444	9.5031	3.1324	10.6709	9.7674	8.9556	0.0	0.0	9.7667	0.0	7.0324	0.0	0.0	0.8978	8.8448	11.8402	9.6084	13.3683	9.2809	9.7667	9.1718	0.0	9.2279	10.1188	7.2195	0.0	9.597	0.0	2.2882	9.421	10.9312	6.4904	6.7085	7.7802	8.8914	9.9114	2.816	0.0	7.2614	11.9764	0.0	0.0	6.5447	6.266	9.0781	11.1804	10.3596	9.3349	0.8978	14.6739	0.0	1.1984	0.0	10.5302
TCGA-A8-A0A1	9.9119	11.8614	0.0	0.0	2.0043	6.3276	6.6423	7.5016	10.5827	6.389	2.3266	1.0029	12.4931	6.2818	6.9305	8.3545	1.3254	6.8323	0.5869	9.7506	0.0	8.7217	5.8386	0.0	10.5156	4.8636	12.8677	6.7472	6.6639	2.9119	0.0	8.8034	10.2596	10.8335	0.0	6.6568	4.5601	7.8446	0.0	7.919	11.025	2.9119	6.1037	10.0771	8.2584	3.7058	0.0	6.1756	5.2724	10.6154	0.0	11.0226	2.0043	0.0	9.2201	2.7053	8.3004	0.0	0.5869	10.8513	9.4194	2.9119	9.8746	8.602	8.4002	0.5869	6.3366	7.5293	0.0	8.0906	7.5254	10.4368	5.1141	1.0029	1.3254	0.0	8.4466	2.3266	3.5903	2.8123	7.5135	8.4109	9.1367	8.8606	10.0351	5.3807	10.2146	10.228	0.0	10.6773	10.3852	4.5601	12.0864	10.0413	8.2772	11.3754	0.0	8.9172	0.0	6.5293	2.4642	12.7085	3.7058	5.2724	5.5292	8.135	0.5869	6.5293	0.0	4.9363	8.759	3.1751	2.3266	9.33	9.9239	9.743	7.9006	0.0	9.0086	0.0	0.0	8.7439	6.3003	3.2531	0.0	0.0	0.0	10.799	8.0058	0.0	9.017	10.7586	0.0	9.0015	3.9123	10.3992	0.0	8.8823	11.9395	5.5755	7.6019	6.2152	10.845	0.0	7.5982	10.33	7.2678	8.3073	3.4647	10.1888	8.7405	7.2631	0.0	1.0029	11.483	0.0	6.7131	0.0	0.0	0.5869	7.2201	11.666	9.2997	12.6325	8.0502	9.2128	9.6835	0.0	8.8869	8.7506	5.2724	0.0	10.2958	1.0029	2.4642	7.2489	10.0191	6.7336	7.8131	8.7838	9.7062	9.1077	2.8123	0.0	7.3127	11.0368	0.0	0.0	6.8386	7.5371	9.1555	11.3789	9.9541	9.4642	0.0	14.0804	0.0	5.1755	0.0	10.3786
TCGA-C8-A12K	7.4935	11.2972	0.0	0.0	3.4008	3.358	5.9334	8.6208	11.5118	7.6455	0.3879	2.0496	11.897	7.0216	6.3379	7.1956	0.0	6.2529	0.0	9.7845	0.0	9.6772	3.2216	0.0	8.771	4.0103	12.9124	6.2234	4.5556	6.7093	1.9169	9.428	9.4383	10.1397	2.1311	6.7346	5.317	8.1173	4.979	6.6617	10.2567	1.1595	6.8852	9.9787	6.3597	4.1917	0.0	4.8147	5.4037	9.6398	0.9452	11.1949	2.5693	0.0	9.0304	4.4374	3.2216	0.0	6.5896	8.4391	7.9183	6.6396	10.5755	8.3369	7.6895	1.6596	8.8779	9.5417	0.0	6.8315	9.4183	12.5456	6.3597	4.0645	1.9169	4.5744	9.5538	1.3461	3.5974	2.1352	9.5712	7.6097	8.8302	9.4229	9.8868	5.317	10.3148	11.1724	0.0	10.1686	10.372	5.0207	11.8394	8.651	8.3789	12.0135	0.0	9.7274	0.0	5.0069	2.8418	10.6124	3.7037	4.8147	4.8917	8.549	0.9452	0.6932	0.0	5.2945	9.3558	6.112	0.6932	10.2457	9.605	9.0822	8.2313	0.3879	10.3649	0.6932	1.1595	9.4832	7.0555	5.8286	0.0	0.0	3.0169	10.3217	8.3922	0.0	9.1752	11.3622	2.411	9.3033	8.1769	10.7618	0.0	9.3538	10.8525	6.1438	6.2175	5.1136	11.3316	0.0	7.9492	11.4041	6.7553	8.8161	1.3461	10.0936	8.9854	6.9113	1.6596	8.6037	11.401	0.0	8.0416	0.0	0.0	1.1595	3.1731	12.5748	9.7548	13.1912	7.6074	8.8386	8.856	0.0	4.7988	10.5755	5.654	0.0	11.1898	0.0	3.0709	8.6253	10.1118	5.361	6.6749	10.3823	10.5308	7.2782	7.0688	0.3879	7.0158	10.9085	0.0	0.0	8.1474	6.1626	7.7733	10.7862	10.0772	9.7384	0.0	14.5546	0.6932	1.3461	0.0	9.0098
TCGA-BH-A1EV	10.6539	11.9853	0.0	0.0	3.7462	6.318	6.3458	8.3548	11.2401	6.7511	2.3975	3.3112	12.3202	6.1468	7.8208	8.0064	2.0373	6.8851	0.0	9.4179	0.0	8.1728	5.167	0.0	11.4696	5.7067	13.0204	7.0505	6.246	3.1937	0.8288	8.6576	10.0952	10.8167	0.0	6.0986	6.3039	7.0131	3.3112	8.1922	11.9277	3.977	3.4198	9.9413	6.5567	2.5	0.0	8.5646	4.176	10.5272	0.0	10.7723	4.2366	0.0	11.0296	2.8499	5.4102	0.0	0.0	10.7271	9.8714	0.4731	9.5175	8.0237	8.4793	4.4047	2.6855	7.4078	0.8288	7.0249	8.5118	9.1915	5.1825	0.0	3.5688	2.9974	9.0383	2.2871	0.0	0.8288	3.5688	8.8101	8.5616	9.1108	10.0531	3.6152	10.2117	10.051	0.0	11.3909	9.8035	5.1825	11.8461	9.5767	7.8453	11.4513	0.0	9.1458	2.5958	4.9487	1.7349	12.7197	7.8429	5.3837	1.556	9.1148	2.1911	7.9599	0.8288	8.9001	9.2414	5.397	0.0	8.3324	8.3342	9.8576	8.3936	0.0	9.6662	2.2871	7.1603	10.2051	4.7129	6.0655	0.0	0.5363	0.4731	9.7959	8.2167	0.0	9.022	10.8643	0.0	8.5317	4.6474	13.266	0.0	8.3565	10.5624	5.8001	7.561	5.3566	11.6027	0.0	8.5332	10.9902	6.3932	10.1989	3.3112	10.2369	9.2689	7.6219	0.0	0.4731	8.2757	0.0	7.9622	0.4731	0.0	1.3518	6.4647	10.8046	9.2787	12.6035	10.4856	9.4654	10.2457	0.0	8.1493	7.6191	7.0292	0.0	8.5793	0.0	2.0373	7.3265	10.2323	6.8172	7.3124	8.8628	8.4995	8.7502	5.315	1.894	7.8573	11.2863	0.0	0.0	5.0869	6.2607	8.917	12.815	9.8277	9.8178	0.0	14.056	0.0	5.2576	0.4731	10.8067
TCGA-C8-A12Z	10.6824	12.1994	0.0	0.0	1.5689	4.7047	5.2053	8.1231	11.3547	6.162	0.0	4.6492	12.0951	6.0315	7.542	6.6485	0.577	6.1954	0.0	8.4517	0.0	9.4476	4.3346	0.0	11.1173	5.2803	13.3973	6.4519	5.6057	2.4397	0.577	8.9717	9.956	10.767	0.0	4.4688	5.6768	7.2614	4.1065	6.6765	10.5627	2.5649	2.1512	10.3229	7.3811	1.7901	0.0	6.0206	4.4688	9.7441	0.0	10.5505	8.3091	0.0	9.9752	5.0427	9.1731	0.0	0.0	9.7424	9.7572	1.3075	9.0896	8.2933	7.4477	1.7901	1.3075	9.573	0.0	9.0352	8.7341	10.2779	5.0851	0.577	0.577	3.5629	8.2302	0.988	0.988	0.577	3.4375	7.8463	8.2956	9.0135	9.4516	3.1485	10.9431	10.444	0.0	10.6461	9.7249	3.785	11.6408	9.559	8.282	11.2802	0.0	8.2143	0.0	6.0315	1.7901	12.1409	3.6782	4.5315	0.0	6.9873	0.577	4.299	0.0	5.7445	8.8509	3.9316	0.0	8.5925	7.549	10.5594	6.8889	0.0	10.2728	0.988	0.577	9.5457	3.8355	4.1866	0.0	1.7901	4.0217	10.6798	8.4798	0.0	9.5665	11.1097	0.0	9.2543	7.015	9.785	0.0	9.4965	10.052	6.6127	7.2096	5.6488	11.0322	0.0	8.6377	13.322	6.8464	9.6323	3.3705	9.4787	9.252	8.1052	1.3075	0.0	7.5306	0.0	7.7769	0.0	0.0	3.2263	6.5307	9.8276	8.9034	12.1587	10.0291	9.6624	5.8343	0.0	8.9969	9.3959	6.523	0.0	7.2192	0.0	1.5689	7.4956	9.7482	5.9986	8.4975	9.9301	7.7174	8.7849	4.0217	0.0	7.2218	11.0433	0.0	0.0	4.9074	3.4375	8.8753	11.6763	9.2774	10.3921	0.0	13.8717	0.0	7.6764	0.577	10.1645
TCGA-A7-A13G	10.3571	12.2839	0.3438	0.0	0.3438	3.6206	5.9326	7.4912	10.2582	5.7808	2.1692	2.5467	13.2631	5.3028	6.3042	8.0034	0.8538	6.9411	0.0	9.2504	0.0	8.9899	4.4408	0.0	10.4969	3.9569	12.7224	7.3098	6.0701	0.0	0.8538	8.3308	10.1736	11.4339	0.0	6.3667	6.1268	6.4445	3.9569	7.7057	11.7164	3.5561	4.2702	10.3478	5.7186	5.9434	0.0	6.1972	4.7165	10.6939	0.0	11.2467	3.5227	0.0	9.9116	1.7746	8.8277	0.0	0.3438	10.7213	9.7085	1.5278	9.9041	8.0199	8.4455	2.4073	0.3438	6.4667	0.3438	8.3344	7.1767	10.3178	6.1212	0.8538	5.7975	1.5278	8.7843	5.0569	0.0	0.3438	2.3322	7.979	9.4321	8.6115	10.3878	2.7906	10.967	10.1083	0.0	11.0164	9.6983	3.8262	12.1383	10.467	8.973	12.8309	0.3438	9.0672	1.6565	5.3794	2.3322	11.3828	4.7017	5.9497	2.8987	7.009	0.6211	4.6251	0.0	6.7632	8.7577	3.9569	0.0	7.862	10.8074	10.0995	7.9431	0.0	9.3484	0.8538	5.993	9.6527	5.2115	4.6093	0.0	0.6387	1.6565	10.534	8.0684	0.0	9.6537	10.7686	0.3438	9.3292	4.6407	10.3516	0.0	8.9203	10.3499	6.4971	6.4754	7.6426	11.3461	0.0	7.4091	10.5947	7.0709	8.5012	1.5278	11.2588	8.7666	8.8739	0.0	0.8538	7.9032	0.0	7.0738	0.0	0.0	2.4787	6.2845	9.0578	8.4176	12.6614	9.5601	9.5446	10.3386	0.0	8.8251	9.1142	5.2528	0.0	7.5689	0.0	2.6129	8.2942	10.1178	6.6861	7.862	9.1226	7.895	7.2059	2.1692	3.3043	7.5101	10.8184	0.0	0.6211	4.2085	8.4106	9.3561	12.2837	10.0458	10.1365	0.3438	12.9927	0.3438	4.9479	0.3438	10.184
TCGA-E9-A228	8.0257	10.4277	0.0	0.0	0.8987	8.1683	6.9579	8.7327	11.2833	7.789	0.6565	1.7247	10.6831	6.4454	4.7357	8.3385	1.2872	7.2367	0.0	7.8331	0.0	8.689	4.9391	0.0	9.73	6.6119	12.8737	7.6173	5.141	1.106	1.106	9.5105	9.9981	9.8663	0.0	7.0919	6.2572	8.3243	3.3934	5.5925	14.4623	2.9311	4.4426	9.8963	7.9836	2.8177	0.0	8.5238	5.6924	9.5571	0.3652	10.4714	4.3841	0.0	10.9823	5.1874	9.2732	0.3652	1.2872	8.8943	9.1564	0.3652	10.5047	8.5462	7.5479	2.4119	3.8621	9.3459	0.3652	8.0789	9.6731	9.3427	5.4666	0.0	0.8987	0.6565	10.9616	7.5232	1.106	2.2466	3.6795	8.7521	8.4414	9.0716	10.319	4.4616	9.7128	10.4801	1.5931	10.5889	8.9082	4.3231	11.8996	10.0175	8.2566	11.714	0.8987	8.3852	0.0	5.7004	1.4482	9.9498	5.6011	5.7398	1.4482	8.5295	0.6565	4.6881	1.7247	7.1161	8.1784	4.9923	1.2872	7.8691	8.3352	9.6453	8.148	0.6565	9.6695	0.3652	9.2617	9.4023	6.5422	2.8177	0.0	0.3813	0.0	9.6075	8.59	0.0	9.2065	10.953	0.3652	8.6178	6.7611	10.6048	0.0	9.4595	11.4359	4.9659	5.6843	6.3105	10.9579	0.3652	8.8454	10.3505	8.6606	7.3883	1.9565	11.5107	8.9432	9.9793	1.2872	0.0	9.5264	0.0	8.6199	0.0	0.0	5.1988	6.9679	9.8551	9.722	12.5457	8.0835	9.0999	9.203	0.0	6.382	8.8899	7.8531	0.0	9.6453	0.0	2.7575	9.0553	10.4519	7.0328	6.9478	9.3743	7.53	7.942	2.1562	1.5931	6.9482	10.7571	0.0	1.106	7.2828	8.416	7.9704	11.2704	10.901	8.8345	0.0	12.8883	0.3652	1.5931	0.3652	10.2042
TCGA-C8-A12U	9.475	9.6836	0.0	0.0	2.63	2.9046	6.2541	8.1292	11.8687	7.2995	0.8993	3.0933	13.0915	6.613	2.4129	7.6152	0.0	7.3807	0.0	8.1622	0.0	8.4638	2.1571	0.0	9.0116	4.2276	12.6707	6.4441	2.1571	0.5185	0.0	9.6737	11.725	9.3225	0.8166	5.7487	4.8201	8.5066	4.5804	9.1619	10.2728	2.2906	5.6403	10.3382	9.8805	2.4129	0.0	6.3247	2.7274	9.2588	0.5185	11.1633	3.1351	0.5185	8.9909	7.7372	11.1016	0.5185	1.449	10.1962	10.3214	5.8922	12.2789	7.8306	8.1666	1.449	6.6996	8.9549	0.0	6.9573	9.4232	12.1348	6.2932	0.0	0.5185	2.01	9.3106	3.4526	0.8993	2.63	8.2261	8.5125	9.163	8.7411	10.7258	4.8201	9.5045	11.9303	0.0	10.2489	8.9599	3.7127	11.4766	8.4443	9.6121	9.937	0.0	10.358	0.0	6.2113	2.8187	7.6184	4.1939	5.5632	2.7274	6.1859	0.5185	4.8637	0.5185	3.2706	9.663	6.1246	0.0	8.9662	7.2679	12.1766	7.9937	0.0	9.8679	0.5185	0.5185	9.4811	7.7974	3.6643	0.0	0.0	0.0	11.9657	8.2178	0.0	8.3345	10.7124	0.5185	9.6768	8.8081	9.4639	0.0	9.112	10.9436	5.2716	2.9046	7.2516	10.2225	0.0	7.0355	9.6568	7.7747	7.3807	1.2001	9.5675	9.5199	9.0812	0.0	2.01	9.5626	0.0	8.3651	0.0	0.0	0.5185	5.7134	10.5257	8.4508	12.3912	7.9616	9.676	10.0613	0.0	9.0521	8.4117	5.4535	0.0	9.1499	0.0	3.0623	8.382	9.8672	6.261	6.4935	9.6113	11.5659	12.792	1.6611	0.5185	6.7117	11.6189	0.0	0.0	7.2475	8.7729	8.1535	10.2319	10.9709	11.4269	0.0	11.6722	0.0	3.5623	0.0	9.8865
